Week,PossessionID,Side,Notes,HeightSortedLineup,IncompleteResult,Duration,2FGA,2FGM,3PA,3PM,FTA,FTM,TOV,ORB,FOUL,PTS,Team_DefPoss,Team_AllowMiddle,Team_AllowPaintTouch,Team_AllowUC3,Team_AllowOBoard,Team_Deflections
1,147,Offense,P4,SD-SN-IK-KJ-MH,False,0:06.0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
1,148,Defense,P4,SD-SN-IK-KJ-MH,False,0:06.8,1,1,0,0,0,0,0,0,0,2,True,False,False,False,False,False
1,149,Offense,P4,SD-SN-IK-KJ-MH,False,0:09.8,1,1,0,0,0,0,0,0,0,2,False,False,False,False,False,False
1,150,Defense,P4,SD-SN-IK-KJ-MH,False,0:08.7,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True
1,151,Offense,P4,SD-SN-IK-KJ-MH,False,0:30.7,1,0,1,0,0,0,0,1,0,0,False,False,False,False,False,False
1,152,Defense,P4,SD-SN-IK-KJ-MH,True,0:11.2,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
1,153,Defense,P4,SD-SN-IK-KJ-MH,False,0:10.0,1,1,0,0,0,0,0,0,0,2,True,False,True,False,False,False
1,154,Defense,P4,SD-SN-IK-KJ-MH,True,0:11.1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True
1,155,Defense,P4,SD-SN-AC-IK-KJ-MH,True,0:07.4,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
1,156,Defense,P4,SD-SN-IK-KJ-MH,False,0:10.5,0,0,1,0,0,0,0,0,0,0,True,False,False,True,False,False
1,157,Offense,P4,SD-SN-IK-KJ-MH,False,0:17.8,0,0,1,1,0,0,0,0,0,3,False,False,False,False,False,False
2,1,Defense,P5,SD-SN-AC-KJ-MH,False,0:20.0,0,0,1,1,0,0,0,0,0,3,True,True,True,True,False,False
2,2,Defense,P5,SD-SN-AC-KJ-MH,False,0:10.3,0,0,0,0,0,0,0,0,1,0,True,False,False,False,False,False
2,3,Defense,P5,DP-SI-A'M-EF-JB,True,0:14.2,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
2,4,Defense,P5,MS-DP-IK-EF-AM7,False,0:06.4,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True
2,5,Defense,P5,MS-DP-IK-EF-AM7,False,0:10.6,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True
2,6,Defense,P5,SD-SN-AC-KJ-MH,False,0:12.9,0,0,0,0,0,0,1,0,0,0,True,True,True,False,False,True
2,7,Defense,P5,DP-SI-A'M-EF-JB,True,0:09.1,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False
2,8,Defense,P5,DP-SI-A'M-EF-JB,False,0:19.2,1,1,0,0,0,0,0,0,0,2,True,True,True,False,False,False
2,9,Defense,P5,SD-SN-AC-KJ-MH,False,0:10.6,1,1,0,0,0,0,0,0,0,2,True,False,True,False,False,False
2,10,Defense,P5,DP-SI-A'M-EF-JB,False,0:14.6,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,True
2,11,Defense,P5,MS-DP-IK-EF-AM7,False,0:17.6,0,0,1,0,0,0,0,0,0,0,True,False,True,True,False,False
2,12,Defense,P5,SD-SN-AC-KJ-MH,False,0:20.5,0,0,1,1,0,0,0,0,0,3,True,True,False,False,False,False
2,13,Defense,P5,DP-SI-A'M-EF-JB,False,0:22.5,0,0,1,1,0,0,0,0,0,3,True,False,False,True,False,False
2,14,Defense,P5,MS-DP-IK-EF-AM7,False,0:14.0,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False
2,15,Defense,P5,SD-SN-AC-KJ-MH,False,0:15.5,0,0,0,0,0,0,1,0,0,0,True,False,False,False,False,False
2,16,Defense,P5,DP-SI-A'M-EF-JB,False,0:17.0,1,1,0,0,0,0,0,0,0,2,True,False,True,False,False,False
2,17,Defense,P5,MS-DP-IK-EF-AM7,False,0:20.6,0,0,1,1,0,0,0,0,0,3,True,False,False,True,False,False
2,18,Offense,P5,MS-DP-IK-EF-AM7,False,0:08.4,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2,19,Offense,P5,MS-DP-IK-EF-AM7,False,0:12.0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
2,20,Defense,P5,MS-DP-IK-EF-AM7,False,0:06.0,1,1,0,0,0,0,0,0,0,2,True,False,False,False,False,False
2,21,Offense,P5,MS-DP-IK-EF-AM7,True,0:19.0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2,22,Offense,P5,SD-SN-AC-KJ-MH,False,0:11.7,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
2,23,Offense,P5,SD-SN-AC-KJ-MH,False,0:08.2,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False
2,24,Defense,P5,SD-SN-AC-KJ-MH,False,0:05.3,1,1,0,0,0,0,0,0,0,2,True,False,False,False,False,False
2,25,Offense,P5,SD-SN-AC-KJ-MH,True,0:12.1,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2,26,Offense,P5,SD-SN-AC-KJ-MH,True,0:08.6,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False
2,27,Offense,P5,SD-SN-AC-KJ-MH,False,0:17.3,2,1,0,0,0,0,0,1,0,2,False,False,False,False,False,False
2,28,Defense,P5,SD-SN-AC-KJ-MH,False,0:14.6,1,0,0,0,0,0,0,0,0,0,True,False,True,False,True,True
2,29,Defense,P5,SD-SN-AC-KJ-MH,False,0:11.7,1,1,0,0,1,1,0,0,1,3,True,False,True,False,False,False
2,30,Defense,P5,SD-SN-IK-KJ-MH,False,0:06.8,0,0,0,0,0,0,1,0,0,0,True,True,False,False,False,True
